concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,value_mean,value_median,value_p25,value_p75,value_min,value_max,units,coverage_Amsterdam UMC,coverage_Amsterdams Medisch Centrum,coverage_Catharina Ziekenhuis Eindhoven,coverage_OLVG,coverage_UMC Utrecht,coverage_Vrije Universiteit Medisch Centrum
40481919,Coronary atherosclerosis,Condition,SNOMED,Disorder,443502000,condition_occurrence,1263,1263,1.3019544779811973,,,,,,,,,,1.2723214285714286,,,
4189343,Aortic valve stenosis,Condition,SNOMED,Disorder,60573004,condition_occurrence,431,426,0.4391390400791687,,,,,,,,,,0.08928571428571429,,,
26638,Primary malignant neoplasm of esophagus,Condition,SNOMED,Disorder,371984007,condition_occurrence,219,89,0.0917450107207653,,,,,,,,,,,,,
74582,Primary malignant neoplasm of rectum,Condition,SNOMED,Disorder,93984006,condition_occurrence,171,96,0.09896091044037605,,,,,,,,,,0.13392857142857142,,,
4311499,Primary malignant neoplasm of respiratory tract,Condition,SNOMED,Disorder,93986008,condition_occurrence,167,119,0.12267029523338281,,,,,,,,,,0.06696428571428571,,,
443454,Cerebral infarction,Condition,SNOMED,Disorder,432504007,condition_occurrence,151,150,0.1546264225630876,,,,,,,,,,2.455357142857143,,,
200051,Primary malignant neoplasm of ovary,Condition,SNOMED,Disorder,93934004,condition_occurrence,120,76,0.07834405409863104,,,,,,,,,,0.06696428571428571,,,
443962,Mitral valve regurgitation,Condition,SNOMED,Disorder,48724000,condition_occurrence,109,106,0.10926933861124856,,,,,,,,,,0.044642857142857144,,,
316139,Heart failure,Condition,SNOMED,Disorder,84114007,condition_occurrence,89,83,0.08555995381824179,,,,,,,,,,0.5133928571428571,,,
320739,Dissection of aorta,Condition,SNOMED,Disorder,308546005,condition_occurrence,88,83,0.08555995381824179,,,,,,,,,,1.40625,,,
4120088,Cardiac arrest with successful resuscitation,Condition,SNOMED,Disorder,233927002,condition_occurrence,84,84,0.08659079663532905,,,,,,,,,,1.6741071428571428,,,
442562,Poisoning,Condition,SNOMED,Disorder,75478009,condition_occurrence,75,73,0.07525152564736928,,,,,,,,,,1.2053571428571428,,,
4068155,Atrial arrhythmia,Condition,SNOMED,Disorder,17366009,condition_occurrence,74,74,0.07628236846445655,,,,,,,,,,0.33482142857142855,,,
441051,Thoracic aortic aneurysm without rupture,Condition,SNOMED,Disorder,74883004,condition_occurrence,74,72,0.07422068283028203,,,,,,,,,,0.13392857142857142,,,
255848,Pneumonia,Condition,SNOMED,Disorder,233604007,condition_occurrence,73,71,0.07318984001319478,,,,,,,,,,0.78125,,,
196360,Primary malignant neoplasm of urinary bladder,Condition,SNOMED,Disorder,93689003,condition_occurrence,69,64,0.06597394029358404,,,,,,,,,,0.11160714285714286,,,
443611,Chronic kidney disease stage 5,Condition,SNOMED,Disorder,433146000,condition_occurrence,68,50,0.051542140854362525,,,,,,,,,,0.33482142857142855,,,
321052,Peripheral vascular disease,Condition,SNOMED,Disorder,400047006,condition_occurrence,67,64,0.06597394029358404,,,,,,,,,,0.26785714285714285,,,
377845,Anoxic encephalopathy,Condition,SNOMED,Disorder,389098007,condition_occurrence,65,64,0.06597394029358404,,,,,,,,,,1.2276785714285714,,,
4192174,Illness,Condition,SNOMED,Clinical Finding,39104002,condition_occurrence,63,63,0.06494309747649678,,,,,,,,,,0.35714285714285715,,,
321314,Abdominal aortic aneurysm without rupture,Condition,SNOMED,Disorder,75878002,condition_occurrence,61,59,0.06081972620814778,,,,,,,,,,0.11160714285714286,,,
4111566,Disorders of both mitral and tricuspid valves,Condition,SNOMED,Disorder,195004008,condition_occurrence,54,54,0.05566551212271153,,,,,,,,,,,,,
312437,Dyspnea,Condition,SNOMED,Clinical Finding,267036007,condition_occurrence,53,52,0.05360382648853703,,,,,,,,,,0.5133928571428571,,,
440417,Pulmonary embolism,Condition,SNOMED,Disorder,59282003,condition_occurrence,51,49,0.050511298037275276,,,,,,,,,,0.8928571428571429,,,
315564,Aortic valve regurgitation,Condition,SNOMED,Disorder,60234000,condition_occurrence,51,51,0.052572983671449774,,,,,,,,,,0.06696428571428571,,,
4296653,Acute ST segment elevation myocardial infarction,Condition,SNOMED,Disorder,401303003,condition_occurrence,49,49,0.050511298037275276,,,,,,,,,,0.8035714285714286,,,
46287148,Acute stimulant intoxication,Condition,SNOMED,Disorder,943111000000105,condition_occurrence,49,45,0.04638792676892627,,,,,,,,,,0.9821428571428571,,,
197320,Acute kidney injury,Condition,SNOMED,Disorder,14669001,condition_occurrence,43,43,0.044326241134751775,,,,,,,,,,0.5133928571428571,,,
442615,Carotid artery stenosis,Condition,SNOMED,Disorder,64586002,condition_occurrence,42,34,0.03504865578096652,,,,,,,,,,0.06696428571428571,,,
433811,Hydronephrosis,Condition,SNOMED,Disorder,43064006,condition_occurrence,40,40,0.04123371268349002,,,,,,,,,,0.11160714285714286,,,
197500,Primary malignant neoplasm of colon,Condition,SNOMED,Disorder,93761005,condition_occurrence,40,38,0.03917202704931552,,,,,,,,,,0.06696428571428571,,,
4119460,Infective endocarditis,Condition,SNOMED,Disorder,233850007,condition_occurrence,40,40,0.04123371268349002,,,,,,,,,,0.22321428571428573,,,
196044,Primary malignant neoplasm of stomach,Condition,SNOMED,Disorder,372014001,condition_occurrence,37,24,0.024740227610094014,,,,,,,,,,,,,
132797,Sepsis,Condition,SNOMED,Disorder,91302008,condition_occurrence,37,37,0.03814118423222827,,,,,,,,,,0.7142857142857143,,,
200962,Primary malignant neoplasm of prostate,Condition,SNOMED,Disorder,93974005,condition_occurrence,35,31,0.031956127329704764,,,,,,,,,,,,,
192450,Retention of urine,Condition,SNOMED,Disorder,267064002,condition_occurrence,35,34,0.03504865578096652,,,,,,,,,,0.42410714285714285,,,
440649,Primary malignant neoplasm of head of pancreas,Condition,SNOMED,Disorder,372119009,condition_occurrence,34,30,0.030925284512617515,,,,,,,,,,,,,
320128,Essential hypertension,Condition,SNOMED,Disorder,59621000,condition_occurrence,34,34,0.03504865578096652,,,,,,,,,,0.29017857142857145,,,
4270024,Acute non-ST segment elevation myocardial infarction,Condition,SNOMED,Disorder,401314000,condition_occurrence,33,33,0.03401781296387927,,,,,,,,,,0.4017857142857143,,,
380378,Epilepsy,Condition,SNOMED,Disorder,84757009,condition_occurrence,32,32,0.03298697014679202,,,,,,,,,,0.5133928571428571,,,
199754,Primary malignant neoplasm of pancreas,Condition,SNOMED,Disorder,372003004,condition_occurrence,31,29,0.029894441695530266,,,,,,,,,,0.044642857142857144,,,
37311061,COVID-19,Condition,SNOMED,Disorder,840539006,condition_occurrence,30,29,0.029894441695530266,,,,,,,,,,0.24553571428571427,,,
81902,Urinary tract infectious disease,Condition,SNOMED,Disorder,68566005,condition_occurrence,30,28,0.028863598878443014,,,,,,,,,,0.22321428571428573,,,
257315,Bacterial pneumonia,Condition,SNOMED,Disorder,53084003,condition_occurrence,30,30,0.030925284512617515,,,,,,,,,,0.33482142857142855,,,
195559,Ruptured abdominal aortic aneurysm,Condition,SNOMED,Disorder,14336007,condition_occurrence,29,29,0.029894441695530266,,,,,,,,,,0.42410714285714285,,,
43530727,Spontaneous cerebral hemorrhage,Condition,SNOMED,Disorder,291571000119106,condition_occurrence,29,29,0.029894441695530266,,,,,,,,,,0.49107142857142855,,,
4162253,Primary malignant neoplasm of breast,Condition,SNOMED,Disorder,372137005,condition_occurrence,29,18,0.01855517070757051,,,,,,,,,,,,,
77670,Chest pain,Condition,SNOMED,Clinical Finding,29857009,condition_occurrence,28,28,0.028863598878443014,,,,,,,,,,0.17857142857142858,,,
432795,Traumatic or non-traumatic injury,Condition,SNOMED,Disorder,417163006,condition_occurrence,27,27,0.027832756061355764,,,,,,,,,,0.49107142857142855,,,
192359,Renal failure syndrome,Condition,SNOMED,Disorder,42399005,condition_occurrence,26,25,0.025771070427181263,,,,,,,,,,0.06696428571428571,,,
321318,Angina pectoris,Condition,SNOMED,Disorder,194828000,condition_occurrence,25,25,0.025771070427181263,,,,,,,,,,0.06696428571428571,,,
438028,Poisoning by drug AND/OR medicinal substance,Condition,SNOMED,Disorder,7895008,condition_occurrence,25,25,0.025771070427181263,,,,,,,,,,0.35714285714285715,,,
192671,Gastrointestinal hemorrhage,Condition,SNOMED,Disorder,74474003,condition_occurrence,25,25,0.025771070427181263,,,,,,,,,,0.3125,,,
373995,Delirium,Condition,SNOMED,Disorder,2776000,condition_occurrence,24,22,0.022678541975919512,,,,,,,,,,0.3794642857142857,,,
4317685,Neoplasm of uncertain behavior of respiratory tract,Condition,SNOMED,Disorder,95026005,condition_occurrence,24,24,0.024740227610094014,,,,,,,,,,0.06696428571428571,,,
4040820,Rheumatic disease of mitral AND aortic valves,Condition,SNOMED,Disorder,16440002,condition_occurrence,23,23,0.02370938479300676,,,,,,,,,,,,,
441840,Clinical finding,Condition,SNOMED,Clinical Finding,404684003,condition_occurrence,23,22,0.022678541975919512,,,,,,,,,,0.33482142857142855,,,
201826,Type 2 diabetes mellitus,Condition,SNOMED,Disorder,44054006,condition_occurrence,22,22,0.022678541975919512,,,,,,,,,,0.15625,,,
436635,Primary malignant neoplasm of sigmoid colon,Condition,SNOMED,Disorder,94006002,condition_occurrence,22,16,0.01649348507339601,,,,,,,,,,0.022321428571428572,,,
4232337,Valvular endocarditis,Condition,SNOMED,Disorder,89736004,condition_occurrence,22,22,0.022678541975919512,,,,,,,,,,0.06696428571428571,,,
4238808,Empyema of pleura,Condition,SNOMED,Disorder,58554001,condition_occurrence,21,16,0.01649348507339601,,,,,,,,,,0.24553571428571427,,,
372887,Disorder of brain,Condition,SNOMED,Disorder,81308009,condition_occurrence,21,21,0.021647699158832263,,,,,,,,,,0.46875,,,
4174262,Polyneuropathy,Condition,SNOMED,Disorder,42345000,condition_occurrence,21,20,0.02061685634174501,,,,,,,,,,0.17857142857142858,,,
317009,Asthma,Condition,SNOMED,Disorder,195967001,condition_occurrence,20,20,0.02061685634174501,,,,,,,,,,0.06696428571428571,,,
443732,Disorder due to type 2 diabetes mellitus,Condition,SNOMED,Disorder,422014003,condition_occurrence,20,20,0.02061685634174501,,,,,,,,,,,,,
199074,Acute pancreatitis,Condition,SNOMED,Disorder,197456007,condition_occurrence,19,19,0.01958601352465776,,,,,,,,,,0.13392857142857142,,,
440276,"Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft",Condition,SNOMED,Disorder,31871009,condition_occurrence,19,18,0.01855517070757051,,,,,,,,,,0.06696428571428571,,,
200219,Abdominal pain,Condition,SNOMED,Clinical Finding,21522001,condition_occurrence,19,15,0.015462642256308758,,,,,,,,,,0.20089285714285715,,,
193518,Intestinal obstruction,Condition,SNOMED,Disorder,81060008,condition_occurrence,19,19,0.01958601352465776,,,,,,,,,,0.24553571428571427,,,
4112839,Pneumonitis caused by inhalation of regurgitated food,Condition,SNOMED,Disorder,196033004,condition_occurrence,18,18,0.01855517070757051,,,,,,,,,,0.29017857142857145,,,
254061,Pleural effusion,Condition,SNOMED,Disorder,60046008,condition_occurrence,18,18,0.01855517070757051,,,,,,,,,,0.13392857142857142,,,
375415,Injury of head,Condition,SNOMED,Disorder,82271004,condition_occurrence,17,17,0.01752432789048326,,,,,,,,,,0.13392857142857142,,,
441641,Delivery normal,Condition,SNOMED,Clinical Finding,48782003,condition_occurrence,17,17,0.01752432789048326,,,,,,,,,,0.13392857142857142,,,
4206148,Syncope and collapse,Condition,SNOMED,Clinical Finding,309585006,condition_occurrence,17,16,0.01649348507339601,,,,,,,,,,0.13392857142857142,,,
442793,Complication due to diabetes mellitus,Condition,SNOMED,Disorder,74627003,condition_occurrence,17,16,0.01649348507339601,,,,,,,,,,,,,
4236905,Thrombosis of arteries of lower extremity,Condition,SNOMED,Disorder,90958004,condition_occurrence,17,17,0.01752432789048326,,,,,,,,,,0.24553571428571427,,,
194589,Primary malignant neoplasm of biliary tract,Condition,SNOMED,Disorder,371970002,condition_occurrence,17,14,0.014431799439221507,,,,,,,,,,,,,
439777,Anemia,Condition,SNOMED,Disorder,271737000,condition_occurrence,16,16,0.01649348507339601,,,,,,,,,,,,,
437038,Blood in urine,Condition,SNOMED,Clinical Finding,34436003,condition_occurrence,16,16,0.01649348507339601,,,,,,,,,,0.13392857142857142,,,
74188,Closed fracture of rib,Condition,SNOMED,Disorder,60667009,condition_occurrence,16,16,0.01649348507339601,,,,,,,,,,0.24553571428571427,,,
4307820,Unplanned pregnancy,Condition,SNOMED,Clinical Finding,83074005,condition_occurrence,16,16,0.01649348507339601,,,,,,,,,,,,,
435524,Sleep disorder,Condition,SNOMED,Disorder,39898005,condition_occurrence,15,15,0.015462642256308758,,,,,,,,,,0.022321428571428572,,,
436659,Iron deficiency anemia,Condition,SNOMED,Disorder,87522002,condition_occurrence,15,15,0.015462642256308758,,,,,,,,,,,,,
75865,Disorder of urinary system,Condition,SNOMED,Disorder,128606002,condition_occurrence,15,15,0.015462642256308758,,,,,,,,,,0.022321428571428572,,,
318772,Disorder of pericardium,Condition,SNOMED,Disorder,55855009,condition_occurrence,15,14,0.014431799439221507,,,,,,,,,,0.11160714285714286,,,
443612,Chronic kidney disease stage 4,Condition,SNOMED,Disorder,431857002,condition_occurrence,15,15,0.015462642256308758,,,,,,,,,,,,,
201061,Diaphragmatic hernia,Condition,SNOMED,Disorder,39839004,condition_occurrence,15,12,0.012370113805047007,,,,,,,,,,0.022321428571428572,,,
373503,Transient cerebral ischemia,Condition,SNOMED,Disorder,266257000,condition_occurrence,15,15,0.015462642256308758,,,,,,,,,,0.08928571428571429,,,
376208,Disorder of soft tissue,Condition,SNOMED,Disorder,19660004,condition_occurrence,14,14,0.014431799439221507,,,,,,,,,,0.022321428571428572,,,
433736,Obesity,Condition,SNOMED,Disorder,414916001,condition_occurrence,14,14,0.014431799439221507,,,,,,,,,,,,,
436091,Bacterial meningitis,Condition,SNOMED,Disorder,95883001,condition_occurrence,14,13,0.013400956622134258,,,,,,,,,,0.15625,,,
46272242,Intestinal obstruction co-occurrent and due to decreased peristalsis,Condition,SNOMED,Disorder,710572000,condition_occurrence,14,14,0.014431799439221507,,,,,,,,,,0.15625,,,
4247719,Primary malignant neoplasm of ascending colon,Condition,SNOMED,Disorder,93683002,condition_occurrence,14,12,0.012370113805047007,,,,,,,,,,,,,
255573,Chronic obstructive pulmonary disease,Condition,SNOMED,Disorder,13645005,condition_occurrence,14,14,0.014431799439221507,,,,,,,,,,,,,
606805,Poisoning caused by opioid receptor agonist,Condition,SNOMED,Disorder,1148649003,condition_occurrence,14,14,0.014431799439221507,,,,,,,,,,0.26785714285714285,,,
4126119,Toxic nephropathy,Condition,SNOMED,Disorder,236514003,condition_occurrence,14,14,0.014431799439221507,,,,,,,,,,0.15625,,,
4119786,Interstitial lung disease,Condition,SNOMED,Disorder,233703007,condition_occurrence,13,12,0.012370113805047007,,,,,,,,,,0.044642857142857144,,,
375545,Cataract,Condition,SNOMED,Disorder,193570009,condition_occurrence,13,13,0.013400956622134258,,,,,,,,,,,,,
4247238,Primary malignant neoplasm of endometrium,Condition,SNOMED,Disorder,93781006,condition_occurrence,13,11,0.011339270987959756,,,,,,,,,,0.022321428571428572,,,
435515,Hypo-osmolality and or hyponatremia,Condition,SNOMED,Disorder,267447008,condition_occurrence,13,13,0.013400956622134258,,,,,,,,,,0.15625,,,
193242,Perforation of intestine,Condition,SNOMED,Disorder,56905009,condition_occurrence,13,13,0.013400956622134258,,,,,,,,,,0.22321428571428573,,,
439846,Left heart failure,Condition,SNOMED,Disorder,85232009,condition_occurrence,13,13,0.013400956622134258,,,,,,,,,,0.20089285714285715,,,
4193868,"Sedative, hypnotic AND/OR anxiolytic-related disorder",Condition,SNOMED,Disorder,312098001,condition_occurrence,13,12,0.012370113805047007,,,,,,,,,,0.22321428571428573,,,
198803,Benign prostatic hyperplasia,Condition,SNOMED,Disorder,266569009,condition_occurrence,12,12,0.012370113805047007,,,,,,,,,,0.044642857142857144,,,
435752,Primary malignant neoplasm of duodenum,Condition,SNOMED,Disorder,93775003,condition_occurrence,12,9,0.009277585353785254,,,,,,,,,,0.022321428571428572,,,
198985,Primary malignant neoplasm of kidney,Condition,SNOMED,Disorder,93849006,condition_occurrence,12,12,0.012370113805047007,,,,,,,,,,,,,
137275,Disorder of muscle,Condition,SNOMED,Disorder,129565002,condition_occurrence,12,12,0.012370113805047007,,,,,,,,,,0.11160714285714286,,,
437663,Fever,Condition,SNOMED,Clinical Finding,386661006,condition_occurrence,12,12,0.012370113805047007,,,,,,,,,,0.044642857142857144,,,
313459,Sleep apnea,Condition,SNOMED,Disorder,73430006,condition_occurrence,11,11,0.011339270987959756,,,,,,,,,,0.022321428571428572,,,
253796,Pneumothorax,Condition,SNOMED,Disorder,36118008,condition_occurrence,11,11,0.011339270987959756,,,,,,,,,,0.044642857142857144,,,
74635,Lumbosacral radiculopathy,Condition,SNOMED,Disorder,2415007,condition_occurrence,11,11,0.011339270987959756,,,,,,,,,,,,,
42537727,Degeneration of posterior pole of eye,Condition,SNOMED,Disorder,737273002,condition_occurrence,11,9,0.009277585353785254,,,,,,,,,,,,,
31317,Dysphagia,Condition,SNOMED,Disorder,40739000,condition_occurrence,11,11,0.011339270987959756,,,,,,,,,,0.06696428571428571,,,
4338843,Disorder of pleura,Condition,SNOMED,Disorder,88075009,condition_occurrence,11,11,0.011339270987959756,,,,,,,,,,0.08928571428571429,,,
4232181,Chronic duodenal ulcer with hemorrhage,Condition,SNOMED,Disorder,89469000,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.13392857142857142,,,
200675,Neoplasm of uncertain behavior of ovary,Condition,SNOMED,Disorder,94974001,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,,,,
201606,Crohn's disease,Condition,SNOMED,Disorder,34000006,condition_occurrence,10,9,0.009277585353785254,,,,,,,,,,,,,
22955,Perforation of esophagus,Condition,SNOMED,Disorder,23387001,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.20089285714285715,,,
443727,Diabetic ketoacidosis,Condition,SNOMED,Disorder,420422005,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.20089285714285715,,,
201254,Type 1 diabetes mellitus,Condition,SNOMED,Disorder,46635009,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.044642857142857144,,,
4134603,Vascular disorder of intestine,Condition,SNOMED,Disorder,128321003,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.15625,,,
4103295,Ventricular tachycardia,Condition,SNOMED,Disorder,25569003,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.08928571428571429,,,
201820,Diabetes mellitus,Condition,SNOMED,Disorder,73211009,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.06696428571428571,,,
4079750,Osteoarthritis of knee,Condition,SNOMED,Disorder,239873007,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,,,,
4154290,Paroxysmal atrial fibrillation,Condition,SNOMED,Disorder,282825002,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,0.08928571428571429,,,
139750,Primary malignant neoplasm of skin,Condition,SNOMED,Disorder,94047004,condition_occurrence,10,10,0.010308428170872505,,,,,,,,,,,,,
4232697,Persistent atrial fibrillation,Condition,SNOMED,Disorder,440059007,condition_occurrence,9,9,0.009277585353785254,,,,,,,,,,0.022321428571428572,,,
321588,Heart disease,Condition,SNOMED,Disorder,56265001,condition_occurrence,9,9,0.009277585353785254,,,,,,,,,,0.06696428571428571,,,
443597,Chronic kidney disease stage 3,Condition,SNOMED,Disorder,433144002,condition_occurrence,9,9,0.009277585353785254,,,,,,,,,,,,,
4096682,Bleeding from nose,Condition,SNOMED,Clinical Finding,249366005,condition_occurrence,9,9,0.009277585353785254,,,,,,,,,,0.13392857142857142,,,
317305,Stricture of artery,Condition,SNOMED,Disorder,68109007,condition_occurrence,9,9,0.009277585353785254,,,,,,,,,,0.06696428571428571,,,
432838,Primary malignant neoplasm of cardia of stomach,Condition,SNOMED,Disorder,93738008,condition_occurrence,9,9,0.009277585353785254,,,,,,,,,,,,,
4043371,Inflammatory disorder of digestive tract,Condition,SNOMED,Disorder,128999004,condition_occurrence,9,8,0.008246742536698005,,,,,,,,,,0.044642857142857144,,,
4103703,Melena,Condition,SNOMED,Disorder,2901004,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.11160714285714286,,,
432545,Bacterial infectious disease,Condition,SNOMED,Disorder,87628006,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.044642857142857144,,,
4201174,Injury of lung,Condition,SNOMED,Disorder,316358009,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.08928571428571429,,,
434663,Acute endocarditis,Condition,SNOMED,Disorder,91357005,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,,,,
381270,Parkinson's disease,Condition,SNOMED,Disorder,49049000,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.022321428571428572,,,
197304,Ulcer of lower extremity,Condition,SNOMED,Disorder,95344007,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,,,,
3663197,Glaucoma suspect,Condition,SNOMED,Disorder,833278008,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,,,,
4101149,Non-organic psychosis,Condition,SNOMED,Disorder,191525009,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.08928571428571429,,,
196359,Primary malignant neoplasm of uterine cervix,Condition,SNOMED,Disorder,372024009,condition_occurrence,8,6,0.006185056902523503,,,,,,,,,,,,,
4299440,Vascular disorder of pelvis,Condition,SNOMED,Disorder,385442006,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.022321428571428572,,,
312327,Acute myocardial infarction,Condition,SNOMED,Disorder,57054005,condition_occurrence,8,6,0.006185056902523503,,,,,,,,,,0.022321428571428572,,,
196463,Alcoholic cirrhosis,Condition,SNOMED,Disorder,420054005,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.11160714285714286,,,
444095,Injury of ureter without open wound into abdominal cavity,Condition,SNOMED,Disorder,46328008,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,0.13392857142857142,,,
434500,Closed fracture of neck of femur,Condition,SNOMED,Disorder,359820003,condition_occurrence,8,8,0.008246742536698005,,,,,,,,,,,,,
435783,Schizophrenia,Condition,SNOMED,Disorder,58214004,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.13392857142857142,,,
80045,Primary malignant neoplasm of anus,Condition,SNOMED,Disorder,93676009,condition_occurrence,7,4,0.0041233712683490025,,,,,,,,,,0.022321428571428572,,,
4195847,Acute peritonitis,Condition,SNOMED,Disorder,67602004,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.13392857142857142,,,
4064161,Cirrhosis of liver,Condition,SNOMED,Disorder,19943007,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.06696428571428571,,,
4203625,Chronic constrictive pericarditis,Condition,SNOMED,Disorder,52535005,condition_occurrence,7,6,0.006185056902523503,,,,,,,,,,,,,
4285898,Polyp of colon,Condition,SNOMED,Disorder,68496003,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.022321428571428572,,,
138346,Erysipelas,Condition,SNOMED,Disorder,44653001,condition_occurrence,7,6,0.006185056902523503,,,,,,,,,,0.08928571428571429,,,
381316,Cerebrovascular accident,Condition,SNOMED,Disorder,230690007,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.08928571428571429,,,
42536886,Ischemia of muscle due to traumatic injury,Condition,SNOMED,Disorder,735910003,condition_occurrence,7,6,0.006185056902523503,,,,,,,,,,0.11160714285714286,,,
200174,Disorder of skin and/or subcutaneous tissue,Condition,SNOMED,Disorder,80659006,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.11160714285714286,,,
75860,Constipation,Condition,SNOMED,Clinical Finding,14760008,condition_occurrence,7,6,0.006185056902523503,,,,,,,,,,0.022321428571428572,,,
26727,Hematemesis,Condition,SNOMED,Disorder,8765009,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.08928571428571429,,,
4049659,Subcortical hemorrhage,Condition,SNOMED,Disorder,20908003,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.15625,,,
195590,Urethral stricture,Condition,SNOMED,Disorder,76618002,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.13392857142857142,,,
198809,Acute cholecystitis,Condition,SNOMED,Disorder,65275009,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.13392857142857142,,,
195856,Cholangitis,Condition,SNOMED,Disorder,82403002,condition_occurrence,7,6,0.006185056902523503,,,,,,,,,,0.08928571428571429,,,
4275423,Supraventricular tachycardia,Condition,SNOMED,Disorder,6456007,condition_occurrence,7,7,0.007215899719610753,,,,,,,,,,0.08928571428571429,,,
317814,Benign neoplasm of heart,Condition,SNOMED,Disorder,92132009,condition_occurrence,7,6,0.006185056902523503,,,,,,,,,,,,,
37017263,Lymphadenopathy co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,Disorder,713507008,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,,,,
437671,Abnormal feces,Condition,SNOMED,Clinical Finding,271840007,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,,,,
4105773,Acute epiglottitis,Condition,SNOMED,Disorder,29608009,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.13392857142857142,,,
440392,Retinal vascular occlusion,Condition,SNOMED,Disorder,73757007,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,,,,
46273463,Upper respiratory tract infection caused by Influenza virus,Condition,SNOMED,Disorder,10685111000119102,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,,,,
28779,Bleeding esophageal varices,Condition,SNOMED,Disorder,17709002,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.08928571428571429,,,
36716712,Calculus of gallbladder without cholecystitis or cholangitis,Condition,SNOMED,Disorder,722869007,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.08928571428571429,,,
4043731,Infarction - precerebral,Condition,SNOMED,Disorder,230692004,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.08928571428571429,,,
316135,Atrioventricular block,Condition,SNOMED,Disorder,233917008,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.06696428571428571,,,
441225,Primary malignant neoplasm of ampulla of Vater,Condition,SNOMED,Disorder,371967001,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,,,,
192956,Cholecystitis,Condition,SNOMED,Disorder,76581006,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.08928571428571429,,,
80502,Osteoporosis,Condition,SNOMED,Disorder,64859006,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,,,,
261687,Hemoptysis,Condition,SNOMED,Clinical Finding,66857006,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.06696428571428571,,,
133566,Necrotizing fasciitis,Condition,SNOMED,Disorder,52486002,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.11160714285714286,,,
315273,Mitral valve stenosis,Condition,SNOMED,Disorder,79619009,condition_occurrence,6,5,0.0051542140854362525,,,,,,,,,,,,,
45766075,Acute anterior ST segment elevation myocardial infarction,Condition,SNOMED,Disorder,703164000,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.11160714285714286,,,
44784217,Cardiac arrhythmia,Condition,SNOMED,Disorder,698247007,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.044642857142857144,,,
437827,Pure hypercholesterolemia,Condition,SNOMED,Disorder,267432004,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.022321428571428572,,,
444264,Thrombosis of iliac artery,Condition,SNOMED,Disorder,82453008,condition_occurrence,6,6,0.006185056902523503,,,,,,,,,,0.06696428571428571,,,
