concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
967823,sodium chloride,Drug,RxNorm,Ingredient,9863,drug_exposure,10866148,117420,92.70487920416863,,72.20931313319082,96.53432164964713,99.11548154370708,43.75,55.96555965559656,98.6750730994152,75.85308200496999,97.64459565558754,96.84607645875252
19010309,water,Drug,RxNorm,Ingredient,11295,drug_exposure,5524545,45645,36.03742302226433,,2.0912724230876476,3.8441824705279344,99.60962593269754,1.5625,,91.60270467836257,0.2727438026547063,63.9623135304894,
1321341,norepinephrine,Drug,RxNorm,Ingredient,7512,drug_exposure,2812182,69468,54.846044528659405,,40.29184868482201,66.08051098056224,59.514750210011364,18.883928571428573,,62.73757309941521,53.966907085277896,72.36325569222717,38.96378269617706
1125315,acetaminophen,Drug,RxNorm,Ingredient,161,drug_exposure,2164131,95234,75.18869414179693,,80.5651082814388,87.94306667192367,83.6635864999753,64.64285714285714,85.05535055350553,22.441520467836256,81.24734832414086,88.11829364040827,80.34708249496983
2000000255,Enteral feeding,Drug,ICUdata,Observable Entity,2000000255,drug_exposure,1857433,41956,33.12490131059529,,24.212287387303654,23.084808579426724,36.87799575035825,7.901785714285714,0.984009840098401,43.494152046783626,22.340747924116613,31.771787490185815,41.29778672032193
35198096,insulin aspart,Drug,RxNorm Extension,Ingredient,OMOP4819461,drug_exposure,1703212,44276,34.956576661929574,,61.14880565108282,39.19883294562946,58.31397934476454,14.866071428571429,3.8130381303813037,3.403691520467836,40.66307048912055,30.855796911803193,19.507042253521128
1560524,glucose,Drug,RxNorm,Ingredient,4850,drug_exposure,1563025,47738,37.6898784146534,,33.850729621712055,28.68745810826795,27.953748085190494,4.776785714285714,6.765067650676507,38.33150584795322,41.25098490817625,15.100758963622088,64.48692152917505
2000000571,selective digestive decontamination - oral,Drug,ICUdata,Observable Entity,2000000571,drug_exposure,1513457,40976,32.35117637770409,,30.783530067850172,40.48022710247211,39.82309630874141,10.334821428571429,0.5535055350553506,47.245065789473685,31.844354203285047,34.467416906568964,1.7655935613682092
753626,propofol,Drug,RxNorm,Ingredient,8782,drug_exposure,1458543,66460,52.47118269382599,,49.10307649409796,67.79560777510547,70.59346741117754,12.924107142857142,18.204182041820417,20.664290935672515,29.23813564458452,73.56712902381575,71.0513078470825
19049105,potassium chloride,Drug,RxNorm,Ingredient,8591,drug_exposure,1075945,55336,43.688615190273175,,18.88651361650711,39.43934077199069,62.84034194791718,10.446428571428571,25.092250922509226,49.826388888888886,21.74071155827626,34.624443862863124,43.06841046277666
974140,hydrochloric acid,Drug,RxNorm,Ingredient,5486,drug_exposure,1052749,21295,16.81272698563082,,,,,,,96.55975877192982,,,
19069760,sodium hydroxide,Drug,RxNorm,Ingredient,9880,drug_exposure,980394,20178,15.930838465182378,,,,,,,91.4610745614035,,,
956874,furosemide,Drug,RxNorm,Ingredient,4603,drug_exposure,766465,50011,39.484446549818415,,11.320754716981131,30.083192051413477,55.27004990858329,13.013392857142858,24.477244772447726,38.56907894736842,16.69192072246803,21.565035331065165,28.52112676056338
19049024,potassium,Drug,RxNorm,Ingredient,8588,drug_exposure,703903,25815,20.381335859782094,,,,22.06848841231408,,,96.77448830409357,,,
1774470,cefotaxime,Drug,RxNorm,Ingredient,2186,drug_exposure,666722,35362,27.918837833570187,,16.758063017009015,32.11370894610259,36.02312595740475,8.683035714285714,1.3530135301353015,47.482638888888886,17.073762046184616,,16.448692152917506
19001014,nadroparin,Drug,RxNorm,Ingredient,67031,drug_exposure,646555,80478,63.5386072951208,,52.941723208476624,67.10956905728817,71.02337302959926,,,66.97733918128655,44.232983817201045,,43.11368209255533
1154029,fentanyl,Drug,RxNorm,Ingredient,4337,drug_exposure,640603,28636,22.60855834517606,,64.33683427827864,18.56641564483697,16.37100360725404,3.080357142857143,3.013530135301353,6.82108918128655,8.661130977635008,8.374771002355404,37.052313883299796
1367571,heparin,Drug,RxNorm,Ingredient,5224,drug_exposure,624803,13767,10.869256276646139,,2.621061436936518,16.374245948823088,0.3953155111923704,1.8080357142857142,3.1365313653136533,,2.836535547608946,6.699816801884324,16.609657947686117
708298,midazolam,Drug,RxNorm,Ingredient,6960,drug_exposure,588796,35710,28.19358913627033,,16.88818663444558,14.812916453100973,25.30513416020161,3.4598214285714284,10.33210332103321,34.50292397660819,13.909933935390024,18.37215388641717,23.495975855130784
1110410,morphine,Drug,RxNorm,Ingredient,7052,drug_exposure,582131,68784,54.306016106110846,,1.552188865136165,58.6484248708749,69.98566981271928,26.026785714285715,11.623616236162361,51.09192251461988,46.07551972846839,67.05051033760796,52.23340040241449
1596977,"insulin, regular, human",Drug,RxNorm,Ingredient,253182,drug_exposure,572953,20240,15.979788409916312,,,0.0039427512518235225,,,,62.874634502923975,0.06060973392326808,,31.654929577464788
1307046,metoprolol,Drug,RxNorm,Ingredient,6918,drug_exposure,534704,41954,33.12332228012001,,19.137466307277627,20.45105074320861,21.139496961012007,30.267857142857142,0.3075030750307503,27.13358918128655,38.90538820534578,21.905260403035854,21.1317907444668
36029299,glucose / sodium chloride,Drug,RxNorm,Multiple Ingredients,108190,drug_exposure,513097,32560,25.70661613769146,,0.4554326610279766,12.261956393171156,,0.06696428571428571,,15.323464912280702,46.57251954663919,0.10468463752944256,82.42454728370221
19087208,lactose,Drug,RxNorm,Ingredient,6211,drug_exposure,502466,19391,15.309489973156483,,,,,,,87.87463450292398,,,
1139042,acetylcysteine,Drug,RxNorm,Ingredient,197,drug_exposure,488736,25651,20.251855360808463,,0.8086253369272237,21.29085675984702,66.60572219202452,1.6964285714285714,,2.0376461988304095,3.6911327959270257,13.13792200994504,4.9044265593561365
1154343,albuterol,Drug,RxNorm,Ingredient,435,drug_exposure,484597,33155,26.17637770408969,,0.6041453666697648,12.522177975791507,65.82991550130949,0.6696428571428571,10.39360393603936,58.76279239766082,3.2608036850718225,20.256477361947134,1.1167002012072436
36029881,albuterol / ipratropium,Drug,RxNorm,Multiple Ingredients,214199,drug_exposure,464155,18772,14.820780041054793,,14.425132447253462,18.495446122304145,,7.053571428571429,0.06150061500615006,8.76736111111111,17.63743257167101,10.546977231091338,13.038229376257545
923540,phenol,Drug,RxNorm,Ingredient,33290,drug_exposure,447449,14888,11.75430285804516,,,,,,,67.3656798245614,,,
948078,pantoprazole,Drug,RxNorm,Ingredient,40790,drug_exposure,348631,41145,32.48460445286594,,25.597174458592807,18.968576272522967,2.5201363838513613,42.276785714285715,34.132841328413285,7.542945906432749,55.08212618946603,17.770217220622875,29.14989939637827
1398937,clonidine,Drug,RxNorm,Ingredient,2599,drug_exposure,289647,14140,11.163745460287384,,4.368435728227531,15.601466703465679,7.436873054306468,2.34375,4.243542435424354,10.34356725146199,8.109582398933268,39.67547762365873,7.892354124748491
19137312,thiamine,Drug,RxNorm,Ingredient,10454,drug_exposure,282929,22807,18.00647402494868,,5.270006506180872,15.589638449710208,33.54252112467263,3.1919642857142856,11.746617466174662,16.67580409356725,6.248863567488939,6.176393614237111,23.194164989939637
1340128,captopril,Drug,RxNorm,Ingredient,1998,drug_exposure,273397,30916,24.40865308700458,,23.217771168324195,17.79757915073138,27.701734446805357,,,52.72295321637427,10.691557064064488,7.223239989531536,11.725352112676056
766529,haloperidol,Drug,RxNorm,Ingredient,5093,drug_exposure,261692,22536,17.792515395547134,,5.744028255414072,12.466979458265978,16.82067500123536,4.352678571428571,12.607626076260763,26.439144736842106,15.91005515485787,9.945040565297043,16.856136820925553
1309944,amiodarone,Drug,RxNorm,Ingredient,703,drug_exposure,259500,13811,10.903994947102479,,7.147504414908449,9.931790403343452,12.141127637495677,6.383928571428571,4.858548585485855,18.608369883040936,2.6001575853082004,7.825176655325831,10.588531187122737
2000000575,albuterol / acetylcysteine,Drug,ICUdata,Observable Entity,2000000575,drug_exposure,250538,14268,11.264803410705827,,,,65.6273163018234,,,,,,
948487,polyethylene glycol 300,Drug,RxNorm,Ingredient,8513,drug_exposure,249643,16066,12.684351807989895,,0.13012361743656473,43.78425265150022,,0.13392857142857142,1.1070110701107012,,,,
724816,oxazepam,Drug,RxNorm,Ingredient,7781,drug_exposure,239963,30322,23.939681035843993,,10.958267496979273,19.011946536293024,25.280426940752086,13.348214285714286,15.252152521525215,20.58205409356725,11.097642281350385,6.438105208060717,20.43762575452716
19016749,remifentanil,Drug,RxNorm,Ingredient,73032,drug_exposure,232592,6531,5.156324017053529,,0.009294544102611766,7.3177463233844575,0.15812620447694817,0.22321428571428573,,,8.945996727074368,69.2750588851086,0.3118712273641851
1124957,oxycodone,Drug,RxNorm,Ingredient,7804,drug_exposure,232491,19512,15.405021316911416,,0.836508969235059,3.6273311516776405,1.5417304936502445,16.875,,,18.16473725680344,4.1612143417953416,0.8199195171026157
36854851,METAMIZOLE,Drug,RxNorm Extension,Ingredient,OMOP5172468,drug_exposure,228724,16806,13.268593083846518,,4.126777581559624,27.240468398848716,13.124474971586698,23.504464285714285,4.551045510455104,7.177448830409356,1.666767682889872,,
948515,polyethylene glycols,Drug,RxNorm,Ingredient,8516,drug_exposure,224486,18510,14.613927048792041,,21.284505994980947,0.48101565272246977,0.10377032168799723,12.008928571428571,60.94710947109471,25.62591374269006,,42.030881968071185,16.30784708249497
1337860,dopamine,Drug,RxNorm,Ingredient,3628,drug_exposure,224442,18109,14.297331438496762,,0.4461381169253648,4.80227102472105,5.554182932252805,,,38.66045321637427,,,33.445674044265594
904453,esomeprazole,Drug,RxNorm,Ingredient,283742,drug_exposure,216236,19105,15.083688615190272,,2.760479598475695,27.169498876315892,32.30221870830657,4.955357142857143,21.832718327183272,2.6270102339181287,0.8909630886720408,14.603506935357236,6.061368209255533
1112921,ipratropium,Drug,RxNorm,Ingredient,7213,drug_exposure,209642,10623,8.387020369493131,,1.2826470861604238,5.961439892757166,1.9271631170628059,2.142857142857143,11.562115621156211,1.722404970760234,7.800472755924601,11.09657157812091,6.212273641851106
19093848,magnesium sulfate,Drug,RxNorm,Ingredient,6585,drug_exposure,208586,53475,42.219327333017524,,24.007807417046195,26.89744903994007,35.024954291644015,5.892857142857143,25.707257072570727,87.62792397660819,0.0848536274925753,24.862601413242608,74.69818913480886
19061088,dexmedetomidine,Drug,RxNorm,Ingredient,48937,drug_exposure,202326,4722,3.7280909521553767,,5.5860210056696715,5.91018412648346,0.11365320946780649,3.2142857142857144,,3.481359649122807,7.279229044184496,2.250719706883015,
19054936,floxacillin,Drug,RxNorm,Ingredient,4448,drug_exposure,198826,4702,3.7123006474024947,,0.8550980574402826,3.9664077593344635,4.383060730345407,1.0714285714285714,2.091020910209102,,2.9516940420631554,1.9104946349123266,4.20523138832998
