concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
21490674,Aorta Systolic blood pressure,Measurement,LOINC,Clinical Observation,60984-2,measurement,234015,3030,2.3922311700615824,", mmHg",12.510456362115438,,,,,,0.503060791563125,,
21490672,Aorta Diastolic blood pressure,Measurement,LOINC,Clinical Observation,60982-6,measurement,234001,3030,2.3922311700615824,", mmHg",12.510456362115438,,,,,,0.503060791563125,,
4108453,Train of four ratio,Measurement,SNOMED,Observable Entity,250831000,measurement,232348,12632,9.973156481920102,"/4, %",0.7528580723115531,8.409888420139573,,,,,1.0182435299109036,,
2000000019,Access pressure CVVH,Measurement,ICUdata,Observable Entity,2000000019,measurement,230169,1890,1.4921837991473235,"mmHg, mm Hg",,,,,,7.785087719298246,,3.9780162261188172,
3013721,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1920-8,measurement,222624,63178,49.8799936838781,"U/l, U/L 37°C, U/L, IU/l, E/l, IE/l, iu/l",93.69829909842922,13.941568426447976,41.760142313584026,,,33.58461257309941,,18.86940591468202,56.0261569416499
2000000623,RRT - arterial pressure,Measurement,ICUdata,Observable Entity,2000000623,measurement,221894,1828,1.4432338544133902,mmHg,3.5691049354029185,5.665733548870402,,,,,,,
3044331,Calcium.ionized [Moles/volume] in Arterial blood,Measurement,LOINC,Lab Test,34581-9,measurement,219965,16418,12.962261171640613,mmol/L,,58.49465757205378,,,,,,0.9945040565297043,
3008047,Systemic vascular Resistance index,Measurement,LOINC,Clinical Observation,8837-7,measurement,215441,3709,2.9283120164219167,"(dyne*sec)/cm5/m2, dynes /s/ cm5, (dyne*sec)/cm5, dsc-5/m2, dyn *s*m2/cm5, dynes.sec.cm-5/m2",8.88558416209685,6.860387178172929,0.02964866333942778,0.4017857142857143,3.259532595325953,,4.642705618522335,,
3025085,Axillary temperature,Measurement,LOINC,Clinical Observation,8328-7,measurement,210465,10085,7.962261171640613,", °C",,6.418799037968695,,,,,,,41.8158953722334
3019916,ST wave end displacement in lead V3,Measurement,LOINC,Clinical Observation,10114-7,measurement,208138,6698,5.288173061740092,,54.642624779254575,,,,,,,,
